ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-06-27,2106.612690377862,-1122.0439800145966,4175.084833686017,2106.612690377862,2106.612690377862,-593.8852551319377,-593.8852551319377,-593.8852551319377,-172.0078720464254,-172.0078720464254,-172.0078720464254,-421.8773830855122,-421.8773830855122,-421.8773830855122,0.0,0.0,0.0,1512.727435245924
2017-06-29,2108.5995781620904,-1037.3708159263533,4639.073598873445,2108.5995781620904,2108.5995781620904,-265.04202891404736,-265.04202891404736,-265.04202891404736,156.0746826904067,156.0746826904067,156.0746826904067,-421.11671160445405,-421.11671160445405,-421.11671160445405,0.0,0.0,0.0,1843.557549248043
2017-06-30,2109.593022054206,-595.6345417154487,4862.525732598005,2109.593022054206,2109.593022054206,-0.4770816303786951,-0.4770816303786951,-0.4770816303786951,419.73133864080563,419.73133864080563,419.73133864080563,-420.2084202711843,-420.2084202711843,-420.2084202711843,0.0,0.0,0.0,2109.1159404238274
2017-07-01,2110.5864659463205,-889.7366315122732,4472.784297078446,2110.5864659463205,2110.5864659463205,-397.81652082421505,-397.81652082421505,-397.81652082421505,21.366499824613896,21.366499824613896,21.366499824613896,-419.1830206488289,-419.1830206488289,-419.1830206488289,0.0,0.0,0.0,1712.7699451221054
2017-07-02,2111.5799098384355,-1007.0230338273773,4707.17557019171,2111.5799098384355,2111.5799098384355,-214.57558196413552,-214.57558196413552,-214.57558196413552,203.61296027399462,203.61296027399462,203.61296027399462,-418.18854223813014,-418.18854223813014,-418.18854223813014,0.0,0.0,0.0,1897.0043278742999
2017-07-03,2112.57335373055,-544.170288262676,4779.737451521612,2112.57335373055,2112.57335373055,-5.730584286203535,-5.730584286203535,-5.730584286203535,411.6149411060608,411.6149411060608,411.6149411060608,-417.34552539226434,-417.34552539226434,-417.34552539226434,0.0,0.0,0.0,2106.8427694443467
2017-07-05,2114.56024151478,-2087.4535123409823,3296.1714647556114,2114.56024151478,2114.56024151478,-1456.8359508642473,-1456.8359508642473,-1456.8359508642473,-1040.392550489695,-1040.392550489695,-1040.392550489695,-416.4434003745524,-416.4434003745524,-416.4434003745524,0.0,0.0,0.0,657.7242906505328
2017-07-06,2115.5536854068946,-797.7648549944887,4732.23982493787,2115.5536854068946,2115.5536854068946,-260.3949293990301,-260.3949293990301,-260.3949293990301,156.07468269165653,156.07468269165653,156.07468269165653,-416.46961209068667,-416.46961209068667,-416.46961209068667,0.0,0.0,0.0,1855.1587560078644
2017-07-07,2116.5471292990096,-719.3356488770305,4814.251674980328,2116.5471292990096,2116.5471292990096,2.912547791017741,2.912547791017741,2.912547791017741,419.73133864274536,419.73133864274536,419.73133864274536,-416.8187908517276,-416.8187908517276,-416.8187908517276,0.0,0.0,0.0,2119.4596770900275
2017-07-08,2117.540573191124,-1012.94982936598,4431.690798606986,2117.540573191124,2117.540573191124,-396.09169226214317,-396.09169226214317,-396.09169226214317,21.36649982601298,21.36649982601298,21.36649982601298,-417.4581920881562,-417.4581920881562,-417.4581920881562,0.0,0.0,0.0,1721.448880928981
2017-07-09,2118.5340170832387,-853.3099187538136,4577.49847638475,2118.5340170832387,2118.5340170832387,-214.7167396320665,-214.7167396320665,-214.7167396320665,203.61296027469191,203.61296027469191,203.61296027469191,-418.32969990675844,-418.32969990675844,-418.32969990675844,0.0,0.0,0.0,1903.8172774511722
2017-07-10,2119.5274609753537,-597.8764932167992,4759.856778172836,2119.5274609753537,2119.5274609753537,-7.739025504674582,-7.739025504674582,-7.739025504674582,411.61494110485523,411.61494110485523,411.61494110485523,-419.35396660952983,-419.35396660952983,-419.35396660952983,0.0,0.0,0.0,2111.7884354706794
2017-07-11,2120.5209048674687,-1066.2259176332605,4342.935439337892,2120.5209048674687,2120.5209048674687,-592.4431307816844,-592.4431307816844,-592.4431307816844,-172.00787204790086,-172.00787204790086,-172.00787204790086,-420.43525873378354,-420.43525873378354,-420.43525873378354,0.0,0.0,0.0,1528.0777740857843
2017-07-12,2121.5143487595833,-2146.8428109644037,3402.5148127975576,2121.5143487595833,2121.5143487595833,-1461.859358062546,-1461.859358062546,-1461.859358062546,-1040.3925504893803,-1040.3925504893803,-1040.3925504893803,-421.4668075731658,-421.4668075731658,-421.4668075731658,0.0,0.0,0.0,659.6549906970372
2017-07-13,2122.5077926516983,-982.7528137178381,4548.120182173322,2122.5077926516983,2122.5077926516983,-266.26176503337246,-266.26176503337246,-266.26176503337246,156.07468269070063,156.07468269070063,156.07468269070063,-422.3364477240731,-422.3364477240731,-422.3364477240731,0.0,0.0,0.0,1856.2460276183258
2017-07-14,2123.501236543813,-563.2937950489053,4714.828417865182,2123.501236543813,2123.501236543813,-3.2009815539553026,-3.2009815539553026,-3.2009815539553026,419.7313386418348,419.7313386418348,419.7313386418348,-422.93232019579006,-422.93232019579006,-422.93232019579006,0.0,0.0,0.0,2120.3002549898574
2017-07-15,2124.494680435928,-991.5415079929954,4630.328103210849,2124.494680435928,2124.494680435928,-401.78191730914796,-401.78191730914796,-401.78191730914796,21.36649982545984,21.36649982545984,21.36649982545984,-423.1484171346078,-423.1484171346078,-423.1484171346078,0.0,0.0,0.0,1722.71276312678
2017-07-16,2125.488124328043,-827.3998667034476,4727.936464676807,2125.488124328043,2125.488124328043,-219.27679290279534,-219.27679290279534,-219.27679290279534,203.6129602742781,203.6129602742781,203.6129602742781,-422.88975317707343,-422.88975317707343,-422.88975317707343,0.0,0.0,0.0,1906.2113314252476
2017-07-17,2126.4815682201574,-737.4784945409001,4838.521625811664,2126.4815682201574,2126.4815682201574,-10.462022413813584,-10.462022413813584,-10.462022413813584,411.6149411057924,411.6149411057924,411.6149411057924,-422.076963519606,-422.076963519606,-422.076963519606,0.0,0.0,0.0,2116.019545806344
2017-07-18,2127.4750121122725,-939.1323373505246,4280.062237679665,2127.4750121122725,2127.4750121122725,-592.6580224838348,-592.6580224838348,-592.6580224838348,-172.00787204634062,-172.00787204634062,-172.00787204634062,-420.6501504374941,-420.6501504374941,-420.6501504374941,0.0,0.0,0.0,1534.8169896284376
2017-07-20,2129.461899896502,-759.8900447382931,4651.305360181807,2129.461899896502,2129.461899896502,-259.7541600537333,-259.7541600537333,-259.7541600537333,156.07468269136936,156.07468269136936,156.07468269136936,-415.8288427451027,-415.8288427451027,-415.8288427451027,0.0,0.0,0.0,1869.7077398427687
2017-07-21,2130.4553437886166,-859.6782007550853,4805.104902034148,2130.4553437886166,2130.4553437886166,7.298139106825841,7.298139106825841,7.298139106825841,419.73133864188475,419.73133864188475,419.73133864188475,-412.43319953505886,-412.43319953505886,-412.43319953505886,0.0,0.0,0.0,2137.7534828954426
2017-07-22,2131.448787680731,-888.0292565436952,4461.580590203308,2131.448787680731,2131.448787680731,-387.05523036965235,-387.05523036965235,-387.05523036965235,21.36649982490671,21.36649982490671,21.36649982490671,-408.421730194559,-408.421730194559,-408.421730194559,0.0,0.0,0.0,1744.393557311079
2017-07-23,2132.4422315728466,-795.3379580258802,4588.015205728345,2132.4422315728466,2132.4422315728466,-200.241660657407,-200.241660657407,-200.241660657407,203.61296027608654,203.61296027608654,203.61296027608654,-403.85462093349355,-403.85462093349355,-403.85462093349355,0.0,0.0,0.0,1932.2005709154396
2017-07-24,2133.435675464961,-481.8213733636206,4816.979148676083,2133.435675464961,2133.435675464961,12.802116632178247,12.802116632178247,12.802116632178247,411.61494110502446,411.61494110502446,411.61494110502446,-398.8128244728462,-398.8128244728462,-398.8128244728462,0.0,0.0,0.0,2146.2377920971394
2017-07-25,2134.4291193570757,-1084.0104397539253,4207.702022344992,2134.4291193570757,2134.4291193570757,-565.4023093358459,-565.4023093358459,-565.4023093358459,-172.0078720475034,-172.0078720475034,-172.0078720475034,-393.39443728834243,-393.39443728834243,-393.39443728834243,0.0,0.0,0.0,1569.0268100212297
2017-07-26,2135.4225632491907,-2154.7086101058617,3289.3841084438704,2135.4225632491907,2135.4225632491907,-1428.1027053799758,-1428.1027053799758,-1428.1027053799758,-1040.3925504895844,-1040.3925504895844,-1040.3925504895844,-387.7101548903912,-387.7101548903912,-387.7101548903912,0.0,0.0,0.0,707.319857869215
2017-07-27,2136.4160071413053,-926.4512063263434,4730.992564729718,2136.4160071413053,2136.4160071413053,-225.80326921231992,-225.80326921231992,-225.80326921231992,156.07468269261926,156.07468269261926,156.07468269261926,-381.8779519049392,-381.8779519049392,-381.8779519049392,0.0,0.0,0.0,1910.6127379289853
2017-07-28,2137.4094510334203,-394.0343766676674,4884.6930824688625,2137.4094510334203,2137.4094510334203,43.7141762061983,43.7141762061983,43.7141762061983,419.7313386409741,419.7313386409741,419.7313386409741,-376.01716243477586,-376.01716243477586,-376.01716243477586,0.0,0.0,0.0,2181.1236272396186
2017-07-29,2138.4028949255353,-640.402382270087,4646.8830296632095,2138.4028949255353,2138.4028949255353,-348.8756595795935,-348.8756595795935,-348.8756595795935,21.366499825156055,21.366499825156055,21.366499825156055,-370.2421594047495,-370.2421594047495,-370.2421594047495,0.0,0.0,0.0,1789.5272353459418
2017-07-30,2139.39633881765,-830.7234555425941,4830.379457499932,2139.39633881765,2139.39633881765,-161.04288832982652,-161.04288832982652,-161.04288832982652,203.6129602744491,203.6129602744491,203.6129602744491,-364.65584860427566,-364.65584860427566,-364.65584860427566,0.0,0.0,0.0,1978.3534504878232
2017-07-31,2140.3897827097644,-602.3483538207024,4848.072945382981,2140.3897827097644,2140.3897827097644,52.27173768735364,52.27173768735364,52.27173768735364,411.614941105524,411.614941105524,411.614941105524,-359.3432034181704,-359.3432034181704,-359.3432034181704,0.0,0.0,0.0,2192.6615203971182
2017-08-01,2141.3832266018794,-1118.3423863585995,4226.540709783951,2141.3832266018794,2141.3832266018794,-526.3729414928756,-526.3729414928756,-526.3729414928756,-172.00787204824118,-172.00787204824118,-172.00787204824118,-354.36506944463446,-354.36506944463446,-354.36506944463446,0.0,0.0,0.0,1615.0102851090037
2017-08-03,2143.3701143861094,-735.5132636968542,4724.090534359247,2143.3701143861094,2143.3701143861094,-189.42690375704868,-189.42690375704868,-189.42690375704868,156.07468268771407,156.07468268771407,156.07468268771407,-345.5015864447628,-345.5015864447628,-345.5015864447628,0.0,0.0,0.0,1953.9432106290608
2017-08-04,2144.3635582782235,-400.6898440294871,4972.930654018236,2144.3635582782235,2144.3635582782235,78.16160795529018,78.16160795529018,78.16160795529018,419.7313386424492,419.7313386424492,419.7313386424492,-341.569730687159,-341.569730687159,-341.569730687159,0.0,0.0,0.0,2222.5251662335136
2017-08-05,2145.3570021703385,-842.3849863023055,4501.317308156747,2145.3570021703385,2145.3570021703385,-316.50578109922554,-316.50578109922554,-316.50578109922554,21.366499825752637,21.366499825752637,21.366499825752637,-337.8722809249782,-337.8722809249782,-337.8722809249782,0.0,0.0,0.0,1828.851221071113
2017-08-06,2146.3504460624536,-636.9857188290624,4802.6931089914515,2146.3504460624536,2146.3504460624536,-130.6679648740321,-130.6679648740321,-130.6679648740321,203.61296027514632,203.61296027514632,203.61296027514632,-334.2809251491784,-334.2809251491784,-334.2809251491784,0.0,0.0,0.0,2015.6824811884214
2017-08-07,2147.343889954568,-454.0678690246612,4855.050647938116,2147.343889954568,2147.343889954568,80.99174059969488,80.99174059969488,80.99174059969488,411.61494110602354,411.61494110602354,411.61494110602354,-330.62320050632866,-330.62320050632866,-330.62320050632866,0.0,0.0,0.0,2228.335630554263
2017-08-10,2150.3242216309127,-972.2488745653181,4688.508027948417,2150.3242216309127,2150.3242216309127,-160.82013976032553,-160.82013976032553,-160.82013976032553,156.07468268896397,156.07468268896397,156.07468268896397,-316.8948224492895,-316.8948224492895,-316.8948224492895,0.0,0.0,0.0,1989.5040818705872
2017-08-11,2151.3176655230277,-713.4916953590213,4977.238972157474,2151.3176655230277,2151.3176655230277,109.30425437429622,109.30425437429622,109.30425437429622,419.7313386415386,419.7313386415386,419.7313386415386,-310.4270842672424,-310.4270842672424,-310.4270842672424,0.0,0.0,0.0,2260.621919897324
2017-08-12,2152.3111094151423,-896.6689615194001,4549.6270559166815,2152.3111094151423,2152.3111094151423,-281.08466816432207,-281.08466816432207,-281.08466816432207,21.366499825199497,21.366499825199497,21.366499825199497,-302.4511679895216,-302.4511679895216,-302.4511679895216,0.0,0.0,0.0,1871.2264412508202
2017-08-13,2153.304553307257,-619.0181808913334,4657.625205168434,2153.304553307257,2153.304553307257,-88.9855341899091,-88.9855341899091,-88.9855341899091,203.61296027584362,203.61296027584362,203.61296027584362,-292.5984944657527,-292.5984944657527,-292.5984944657527,0.0,0.0,0.0,2064.3190191173476
2017-08-14,2154.297997199372,-606.1056914653524,5026.364046105027,2154.297997199372,2154.297997199372,131.12369270956282,131.12369270956282,131.12369270956282,411.61494110525564,411.61494110525564,411.61494110525564,-280.4912483956928,-280.4912483956928,-280.4912483956928,0.0,0.0,0.0,2285.4216899089347
2017-08-15,2155.291441091487,-992.7826116889889,4587.367420857181,2155.291441091487,2155.291441091487,-437.75960593672244,-437.75960593672244,-437.75960593672244,-172.00787204741874,-172.00787204741874,-172.00787204741874,-265.7517338893037,-265.7517338893037,-265.7517338893037,0.0,0.0,0.0,1717.5318351547644
2017-08-16,2156.284884983602,-1910.3044246479908,3572.927046842917,2156.284884983602,2156.284884983602,-1288.404840313416,-1288.404840313416,-1288.404840313416,-1040.3925504895608,-1040.3925504895608,-1040.3925504895608,-248.01228982385527,-248.01228982385527,-248.01228982385527,0.0,0.0,0.0,867.880044670186
2017-08-17,2157.2783288757164,-780.744634017627,4965.299174157273,2157.2783288757164,2157.2783288757164,-70.85084025588192,-70.85084025588192,-70.85084025588192,156.0746826896327,156.0746826896327,156.0746826896327,-226.92552294551462,-226.92552294551462,-226.92552294551462,0.0,0.0,0.0,2086.4274886198345
2017-08-18,2158.271772767831,-376.6726609790298,5214.409266851801,2158.271772767831,2158.271772767831,217.55673506753274,217.55673506753274,217.55673506753274,419.73133864062805,419.73133864062805,419.73133864062805,-202.1746035730953,-202.1746035730953,-202.1746035730953,0.0,0.0,0.0,2375.828507835364
2017-08-19,2159.265216659946,-820.4475917488595,4636.624949583046,2159.265216659946,2159.265216659946,-152.1168626510798,-152.1168626510798,-152.1168626510798,21.36649982579606,21.36649982579606,21.36649982579606,-173.48336247687584,-173.48336247687584,-173.48336247687584,0.0,0.0,0.0,2007.1483540088661
2017-08-20,2160.2586605520605,-502.105914159618,4887.230091137017,2160.2586605520605,2160.2586605520605,62.98703208968265,62.98703208968265,62.98703208968265,203.6129602740937,203.6129602740937,203.6129602740937,-140.62592818441107,-140.62592818441107,-140.62592818441107,0.0,0.0,0.0,2223.245692641743
2017-08-21,2161.252104444176,-333.6366434220833,5183.347371509208,2161.252104444176,2161.252104444176,308.17928954265693,308.17928954265693,308.17928954265693,411.61494110575524,411.61494110575524,411.61494110575524,-103.43565156309829,-103.43565156309829,-103.43565156309829,0.0,0.0,0.0,2469.431393986833
2017-08-22,2162.24554833629,-808.6444928273692,4572.090709361793,2162.24554833629,2162.24554833629,-233.82095086020053,-233.82095086020053,-233.82095086020053,-172.0078720485815,-172.0078720485815,-172.0078720485815,-61.81307881161898,-61.81307881161898,-61.81307881161898,0.0,0.0,0.0,1928.4245974760895
2017-08-23,2163.2389922284046,-1499.4146994678092,4071.55850222183,2163.2389922284046,2163.2389922284046,-1056.1253050143273,-1056.1253050143273,-1056.1253050143273,-1040.3925504893327,-1040.3925504893327,-1040.3925504893327,-15.732754524994544,-15.732754524994544,-15.732754524994544,0.0,0.0,0.0,1107.1136872140773
2017-08-24,2164.23243612052,-453.66311716453225,5053.3977481410275,2164.23243612052,2164.23243612052,190.82601998118352,190.82601998118352,190.82601998118352,156.07468269088258,156.07468269088258,156.07468269088258,34.75133729030094,34.75133729030094,34.75133729030094,0.0,0.0,0.0,2355.0584561017035
2017-08-25,2165.2258800126347,-16.92254368209207,5490.095209490507,2165.2258800126347,2165.2258800126347,509.23319389121974,509.23319389121974,509.23319389121974,419.7313386421031,419.7313386421031,419.7313386421031,89.50185524911666,89.50185524911666,89.50185524911666,0.0,0.0,0.0,2674.4590739038545
2017-08-26,2166.2193239047497,-354.2386388956864,4921.904458307082,2166.2193239047497,2166.2193239047497,169.6623312988805,169.6623312988805,169.6623312988805,21.36649982489568,21.36649982489568,21.36649982489568,148.29583147398483,148.29583147398483,148.29583147398483,0.0,0.0,0.0,2335.88165520363
2017-08-27,2167.2127677968642,-272.8637627190413,5501.367766809059,2167.2127677968642,2167.2127677968642,414.4370991397936,414.4370991397936,414.4370991397936,203.61296027479108,203.61296027479108,203.61296027479108,210.82413886500257,210.82413886500257,210.82413886500257,0.0,0.0,0.0,2581.649866936658
2017-08-28,2168.206211688979,-82.4888668569724,5817.881433553123,2168.206211688979,2168.206211688979,688.3076830547826,688.3076830547826,688.3076830547826,411.61494110540224,411.61494110540224,411.61494110540224,276.6927419493804,276.6927419493804,276.6927419493804,0.0,0.0,0.0,2856.5138947437613
2017-08-29,2169.199655581094,-493.29333268037743,4962.7771492510365,2169.199655581094,2169.199655581094,173.4178651462807,173.4178651462807,173.4178651462807,-172.00787204974426,-172.00787204974426,-172.00787204974426,345.42573719602495,345.42573719602495,345.42573719602495,0.0,0.0,0.0,2342.6175207273745
2017-08-31,2171.1865433653234,155.63518946398554,5377.992954703214,2171.1865433653234,2171.1865433653234,645.2770780650524,645.2770780650524,645.2770780650524,156.0746826893455,156.0746826893455,156.0746826893455,489.2023953757068,489.2023953757068,489.2023953757068,0.0,0.0,0.0,2816.4636214303755
2017-09-01,2172.1799872574384,434.9525966034721,5994.777016574578,2172.1799872574384,2172.1799872574384,982.6676806118058,982.6676806118058,982.6676806118058,419.73133864119245,419.73133864119245,419.73133864119245,562.9363419706133,562.9363419706133,562.9363419706133,0.0,0.0,0.0,3154.847667869244
2017-09-02,2173.173431149553,100.78565547892264,5610.051268054794,2173.173431149553,2173.173431149553,658.2992432138342,658.2992432138342,658.2992432138342,21.366499825492227,21.366499825492227,21.366499825492227,636.932743388342,636.932743388342,636.932743388342,0.0,0.0,0.0,2831.4726743633873
2017-09-03,2174.166875041668,423.67431397419324,5850.635456943141,2174.166875041668,2174.166875041668,914.0229063188285,914.0229063188285,914.0229063188285,203.6129602754883,203.6129602754883,203.6129602754883,710.4099460433403,710.4099460433403,710.4099460433403,0.0,0.0,0.0,3088.1897813604965
2017-09-04,2175.160318933783,736.376715967176,6191.425035754517,2175.160318933783,2175.160318933783,1194.170556791951,1194.170556791951,1194.170556791951,411.61494110590183,411.61494110590183,411.61494110590183,782.555615686049,782.555615686049,782.555615686049,0.0,0.0,0.0,3369.3308757257337
2017-09-05,2176.153762825897,143.13073080962147,5701.477187352545,2176.153762825897,2176.153762825897,680.5314020564274,680.5314020564274,680.5314020564274,-172.00787204775898,-172.00787204775898,-172.00787204775898,852.5392741041863,852.5392741041863,852.5392741041863,0.0,0.0,0.0,2856.6851648823244
2017-09-07,2178.140650610127,438.67515123666834,6066.092867088245,2178.140650610127,2178.140650610127,1138.761538744122,1138.761538744122,1138.761538744122,156.07468269001427,156.07468269001427,156.07468269001427,982.6868560541076,982.6868560541076,982.6868560541076,0.0,0.0,0.0,3316.902189354249
2017-09-08,2179.134094502242,1127.9007129507042,6467.387458521609,2179.134094502242,2179.134094502242,1460.9496858469206,1460.9496858469206,1460.9496858469206,419.7313386412424,419.7313386412424,419.7313386412424,1041.2183472056784,1041.2183472056784,1041.2183472056784,0.0,0.0,0.0,3640.0837803491627
2017-09-09,2180.1275383943566,601.6228939927888,5963.6288356415735,2180.1275383943566,2180.1275383943566,1115.716223317474,1115.716223317474,1115.716223317474,21.36649982608886,21.36649982608886,21.36649982608886,1094.3497234913852,1094.3497234913852,1094.3497234913852,0.0,0.0,0.0,3295.8437617118307
2017-09-10,2181.120982286471,896.302436964001,6302.861925238593,2181.120982286471,2181.120982286471,1344.9717756628781,1344.9717756628781,1344.9717756628781,203.6129602738509,203.6129602738509,203.6129602738509,1141.3588153890273,1141.3588153890273,1141.3588153890273,0.0,0.0,0.0,3526.092757949349
2017-09-11,2182.1144261785867,1105.2163128294737,6605.9200548791,2182.1144261785867,2182.1144261785867,1593.1985497513492,1593.1985497513492,1593.1985497513492,411.6149411059864,411.6149411059864,411.6149411059864,1181.5836086453628,1181.5836086453628,1181.5836086453628,0.0,0.0,0.0,3775.312975929936
2017-09-12,2183.107870070701,406.9416406453276,5829.090042954023,2183.107870070701,2183.107870070701,1042.425657711924,1042.425657711924,1042.425657711924,-172.00787204892177,-172.00787204892177,-172.00787204892177,1214.4335297608459,1214.4335297608459,1214.4335297608459,0.0,0.0,0.0,3225.5335277826252
2017-09-13,2184.101313962816,-312.9740678113803,5169.558923356749,2184.101313962816,2184.101313962816,199.00709943714372,199.00709943714372,199.00709943714372,-1040.3925504897954,-1040.3925504897954,-1040.3925504897954,1239.3996499269392,1239.3996499269392,1239.3996499269392,0.0,0.0,0.0,2383.1084133999598
2017-09-14,2185.094757854931,796.5858653844986,6274.256199871347,2185.094757854931,2185.094757854931,1412.1383207949664,1412.1383207949664,1412.1383207949664,156.074682690683,156.074682690683,156.074682690683,1256.0636381042834,1256.0636381042834,1256.0636381042834,0.0,0.0,0.0,3597.233078649897
2017-09-15,2186.0882017470453,1024.6059766850815,6552.496506518588,2186.0882017470453,2186.0882017470453,1683.8366599983026,1683.8366599983026,1683.8366599983026,419.73133864033184,419.73133864033184,419.73133864033184,1264.1053213579708,1264.1053213579708,1264.1053213579708,0.0,0.0,0.0,3869.9248617453477
2017-09-16,2187.0816456391603,778.0905561224536,6244.248356980493,2187.0816456391603,2187.0816456391603,1284.675239654274,1284.675239654274,1284.675239654274,21.366499825990868,21.366499825990868,21.366499825990868,1263.3087398282833,1263.3087398282833,1263.3087398282833,0.0,0.0,0.0,3471.7568852934346
2017-09-17,2188.0750895312754,1220.3504478945026,6557.555081052639,2188.0750895312754,2188.0750895312754,1457.1795743122143,1457.1795743122143,1457.1795743122143,203.61296027565925,203.61296027565925,203.61296027565925,1253.5666140365552,1253.5666140365552,1253.5666140365552,0.0,0.0,0.0,3645.2546638434897
2017-09-18,2189.06853342339,1036.7532746163024,6479.80946393523,2189.06853342339,2189.06853342339,1646.4981139270296,1646.4981139270296,1646.4981139270296,411.6149411056334,411.6149411056334,411.6149411056334,1234.8831728213963,1234.8831728213963,1234.8831728213963,0.0,0.0,0.0,3835.5666473504198
2017-09-19,2190.061977315505,306.35447451203305,5985.854711832015,2190.061977315505,2190.061977315505,1035.3674482943218,1035.3674482943218,1035.3674482943218,-172.00787204965948,-172.00787204965948,-172.00787204965948,1207.3753203439815,1207.3753203439815,1207.3753203439815,0.0,0.0,0.0,3225.4294256098265
2017-09-20,2191.0554212076195,-444.5027463600875,5314.071778063957,2191.0554212076195,2191.0554212076195,130.8795991174163,130.8795991174163,130.8795991174163,-1040.3925504895676,-1040.3925504895676,-1040.3925504895676,1171.272149606984,1171.272149606984,1171.272149606984,0.0,0.0,0.0,2321.9350203250356
2017-09-21,2192.048865099734,716.6507574861399,5982.911428282667,2192.048865099734,2192.048865099734,1282.9875198983164,1282.9875198983164,1282.9875198983164,156.07468268972707,156.07468268972707,156.07468268972707,1126.9128372085893,1126.9128372085893,1126.9128372085893,0.0,0.0,0.0,3475.0363849980504
2017-09-22,2193.0423089918495,838.7912218803401,6530.533286310981,2193.0423089918495,2193.0423089918495,1494.4743177330934,1494.4743177330934,1494.4743177330934,419.7313386408464,419.7313386408464,419.7313386408464,1074.742979092247,1074.742979092247,1074.742979092247,0.0,0.0,0.0,3687.516626724943
2017-09-23,2194.0357528839636,497.08553537064495,5894.441066740588,2194.0357528839636,2194.0357528839636,1036.6759492652454,1036.6759492652454,1036.6759492652454,21.366499826587425,21.366499826587425,21.366499826587425,1015.3094494386582,1015.3094494386582,1015.3094494386582,0.0,0.0,0.0,3230.711702149209
2017-09-24,2195.0291967760786,655.0369744192793,6168.85586790694,2195.0291967760786,2195.0291967760786,1152.866844585071,1152.866844585071,1152.866844585071,203.6129602752454,203.6129602752454,203.6129602752454,949.2538843098255,949.2538843098255,949.2538843098255,0.0,0.0,0.0,3347.8960413611494
2017-09-25,2196.0226406681936,675.3548951820906,6047.643616400372,2196.0226406681936,2196.0226406681936,1288.9198490843341,1288.9198490843341,1288.9198490843341,411.6149411052804,411.6149411052804,411.6149411052804,877.3049079790537,877.3049079790537,877.3049079790537,0.0,0.0,0.0,3484.9424897525278
2017-09-26,2197.016084560308,125.46708377690422,5440.702686558052,2197.016084560308,2197.016084560308,628.2613609687263,628.2613609687263,628.2613609687263,-172.00787205082227,-172.00787205082227,-172.00787205082227,800.2692330195486,800.2692330195486,800.2692330195486,0.0,0.0,0.0,2825.2774455290346
2017-09-28,2199.0029723445377,175.19826767488325,5830.819264964531,2199.0029723445377,2199.0029723445377,790.5696138866085,790.5696138866085,790.5696138866085,156.07468268981467,156.07468268981467,156.07468268981467,634.4949311967939,634.4949311967939,634.4949311967939,0.0,0.0,0.0,2989.5725862311465
2017-09-29,2199.9964162366527,500.4891262642995,5824.034057850926,2199.9964162366527,2199.9964162366527,967.3985098367002,967.3985098367002,967.3985098367002,419.73133864089624,419.73133864089624,419.73133864089624,547.6671711958041,547.6671711958041,547.6671711958041,0.0,0.0,0.0,3167.394926073353
2017-09-30,2200.9898601287678,-134.19916876735806,5242.32082320439,2200.9898601287678,2200.9898601287678,480.917600005218,480.917600005218,480.917600005218,21.366499824884624,21.366499824884624,21.366499824884624,459.5511001803334,459.5511001803334,459.5511001803334,0.0,0.0,0.0,2681.9074601339858
2017-10-01,2201.9833040208823,-197.97870795722224,5531.98862703086,2201.9833040208823,2201.9833040208823,574.7941012090596,574.7941012090596,574.7941012090596,203.6129602759427,203.6129602759427,203.6129602759427,371.1811409331169,371.1811409331169,371.1811409331169,0.0,0.0,0.0,2776.777405229942
2017-10-02,2202.976747912997,161.0199008075252,5790.983960415011,2202.976747912997,2202.976747912997,695.2159305913341,695.2159305913341,695.2159305913341,411.6149411062176,411.6149411062176,411.6149411062176,283.6009894851165,283.6009894851165,283.6009894851165,0.0,0.0,0.0,2898.192678504331
2017-10-03,2203.970191805112,-465.26410994939016,4821.710415535627,2203.970191805112,2203.970191805112,25.84311774980527,25.84311774980527,25.84311774980527,-172.00787204653912,-172.00787204653912,-172.00787204653912,197.85098979634438,197.85098979634438,197.85098979634438,0.0,0.0,0.0,2229.813309554917
2017-10-04,2204.963635697227,-1434.4639848285565,4057.982943730289,2204.963635697227,2204.963635697227,-925.4369809426785,-925.4369809426785,-925.4369809426785,-1040.3925504898582,-1040.3925504898582,-1040.3925504898582,114.95556954717992,114.95556954717992,114.95556954717992,0.0,0.0,0.0,1279.5266547545484
2017-10-05,2205.957079589342,-656.8089912746866,5045.214700663826,2205.957079589342,2205.957079589342,191.9855559709627,191.9855559709627,191.9855559709627,156.07468269106457,156.07468269106457,156.07468269106457,35.91087327989813,35.91087327989813,35.91087327989813,0.0,0.0,0.0,2397.9426355603046
2017-10-06,2206.9505234814565,39.69338254228579,5377.900552498026,2206.9505234814565,2206.9505234814565,381.40406175949676,381.40406175949676,381.40406175949676,419.7313386409461,419.7313386409461,419.7313386409461,-38.327276881449315,-38.327276881449315,-38.327276881449315,0.0,0.0,0.0,2588.3545852409534
2017-10-07,2207.943967373571,-556.5659424638048,4834.085433502957,2207.943967373571,2207.943967373571,-85.48846899213807,-85.48846899213807,-85.48846899213807,21.36649982628367,21.36649982628367,21.36649982628367,-106.85496881842174,-106.85496881842174,-106.85496881842174,0.0,0.0,0.0,2122.455498381433
